% Model:              burgers2d.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 22:09
% Dimension:          2
% Nodes:              12657
% Expressions:        22
% Description:        因变量 u, 因变量 v
% Length unit:        m
% X                       Y                        u (1) @ t=0              v (1) @ t=0              u (1) @ t=0.1            v (1) @ t=0.1            u (1) @ t=0.2            v (1) @ t=0.2            u (1) @ t=0.3            v (1) @ t=0.3            u (1) @ t=0.4            v (1) @ t=0.4            u (1) @ t=0.5            v (1) @ t=0.5            u (1) @ t=0.6            v (1) @ t=0.6            u (1) @ t=0.7            v (1) @ t=0.7            u (1) @ t=0.8            v (1) @ t=0.8            u (1) @ t=0.9            v (1) @ t=0.9            u (1) @ t=1              v (1) @ t=1
0                         0.03999999999999997      -0.21205677714097138     -0.21748627986626223     0.9921213157722741       -1.229237785490739       0.8063899677260253       -0.8617206116708621      1.0554381707903029       -1.5381519989223016      0.8376294644363625       -1.2270871195606876      0.6332916556401567       -0.9131402645255348      0.5521212408234029       -0.80196226206826        0.4790746559192607       -0.6962338835877206      0.4175187304769745       -0.6050671340273456      0.376785335496026        -0.5390363914361709      0.3342280905984623       -0.4946287603216147
0                         0                        -0.4951931811923457      0.10815939387540267      -0.5407791814548659      0.6391758944482109       0.6701142497572147       -0.868160406858873       0.17129483776600182      0.02421703587842591      0.4653211560649179       -0.6237858349405581      0.5923871205207687       -0.9082288182916635      0.5634237444158144       -0.8882258771331677      0.4918627949076728       -0.7762488929617125      0.4239007350175662       -0.6554935444496546      0.37128858719439134      -0.5868921269042663      0.31103961490669335      -0.5547280624988606
0.026005257485765133      0.027255748072050813     -0.06703079519630446     -0.01411973120285954     1.5309644687807744       -2.019266303280109       0.7442929642814867       -0.7135019201897954      1.050161598021978        -1.4335928969632994      0.7210016599757992       -0.9247453752867771      0.6958003045028647       -0.9617357400705042      0.5866581386096721       -0.8116085390923844      0.5107704587638104       -0.7077521685496311      0.4445400470270332       -0.6114653265210573      0.3995745304972588       -0.5507200737986189      0.3588960377448303       -0.5032044806737771
0.04000000000004045       0                        -0.18613885683088238     0.21778340446233377      -0.2127999547090885      0.4690037036666161       0.6503810574550098       -0.608141081934137       1.201925902502544        -1.6030843236353653      1.161897024761484        -1.7488846759703611      0.7968096661348092       -1.163640144033945       0.6638566371706235       -0.9631893422459296      0.5398600514157628       -0.7666877793260062      0.46120161853232605      -0.644171436866398       0.4143064293231251       -0.5742789144634073      0.3754371486188331       -0.5229647835710826
0                         0.07999999999999995      0.4288207808682298       -0.6104613276639509      1.3192355893971472       -1.2537971674993638      1.0565784047618911       -1.0547561757679615      0.9591486917182538       -1.253652996594724       0.7806589224356202       -1.033694231959599       0.6396626949921793       -0.8504946845716189      0.5402936560103563       -0.7172732370146506      0.4722979314900617       -0.6296935913150202      0.4173995020001933       -0.5535520789775678      0.37462964624370904      -0.49700531752520455     0.3387920915057458       -0.45188013261109594
0.029491326678837193      0.0606604483963486       0.4810069522086751       -0.24000748620079257     1.6560259305657006       -1.7455761221889217      1.061158480250523        -0.9804660501569905      1.1854950377161229       -1.5412342617208896      0.9137300283566215       -1.1972638373975288      0.6300379821331613       -0.7672234903207377      0.5770427715534622       -0.7309787857570854      0.5079522340253401       -0.6486210787790706      0.4488665950454774       -0.5729512081371452      0.40352968031886155      -0.5149344215476129      0.36466975320192857      -0.4692975070531212
0.08000000000004004       0                        0.3263050405982134       0.3669325006708392       0.22850341266201454      0.2971007587767525       0.7600243529818039       -0.60458882481831        1.637003325303235        -2.1899110010626557      1.2902617435783816       -1.788884581499703       0.6903021806268906       -0.8219340724471743      0.6608519033250659       -0.8407428832319458      0.557174812380326        -0.6946377088468849      0.49070959860037505      -0.6106480474652489      0.45035525578480134      -0.5677823975314648      0.40927144760510914      -0.521991411192026
0.060534960749948005      0.03561829196390548      0.5050834059384582       0.1571655278604507       1.9106961100168414       -2.090003406435064       1.0771518835668852       -0.9585102545465587      1.3682605160879822       -1.7459743066001088      1.2040070450697387       -1.6407114050776423      0.7168188175080694       -0.8639825834104543      0.6294969463057685       -0.7789827195889151      0.5499778315828162       -0.6823793608969313      0.4804974453185783       -0.5934271444052239      0.4346720998457966       -0.5387271684058385      0.39325080684025826      -0.4896697104977182
0                         0.11999999999999991      1.1900257348968297       -0.8764862606551529      1.4183950913847578       -1.2660640658849465      1.1866766993343196       -1.222939354896143       0.9908499810444201       -1.215356410521798       0.8467616262956487       -1.0583185011094112      0.6008388141574815       -0.7029809089014688      0.5320345420514188       -0.6402322540912415      0.46788789864734576      -0.5678072372926005      0.41533846924183065      -0.5046033073255888      0.37283911241494727      -0.45450637817115974     0.3387254850704348       -0.41286763073037386
0.031091388369400154      0.099516899587939        1.1547377025888912       -0.424967951862039       1.7176761463832089       -1.419283227817064       1.2198467911562432       -1.1739502305211873      1.0615287599566068       -1.22591216982019        0.9424445546864885       -1.165661760184299       0.6520731137587239       -0.72858893970525        0.5760354095513395       -0.6646873278146765      0.5087332568756326       -0.5938558228244406      0.4501051329416783       -0.5262155848434465      0.4044189320656237       -0.4737138679946212      0.3665549542875466       -0.4308985019971569
