0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000083e-03 9.766686643702673365e-01
0.000000000000000000e+00 8.000000000000000167e-03 9.536585670620607580e-01
0.000000000000000000e+00 1.200000000000000025e-02 9.310907769861016536e-01
0.000000000000000000e+00 1.600000000000000033e-02 9.090571103744659043e-01
0.000000000000000000e+00 2.000000000000000042e-02 8.876239743972366147e-01
0.000000000000000000e+00 2.400000000000000050e-02 8.668363619942297538e-01
0.000000000000000000e+00 2.800000000000000058e-02 8.467216887365502931e-01
0.000000000000000000e+00 3.200000000000000067e-02 8.272932842765655659e-01
0.000000000000000000e+00 3.599999999999999728e-02 8.085534456028061756e-01
0.000000000000000000e+00 4.000000000000000083e-02 7.904960263850182578e-01
0.000000000000000000e+00 4.399999999999999745e-02 7.731085797474562815e-01
0.000000000000000000e+00 4.800000000000000100e-02 7.563740961141788288e-01
0.000000000000000000e+00 5.199999999999999761e-02 7.402723887275785009e-01
0.000000000000000000e+00 5.600000000000000117e-02 7.247811817221047059e-01
0.000000000000000000e+00 5.999999999999999778e-02 7.098769528421898789e-01
0.000000000000000000e+00 6.400000000000000133e-02 6.955355775517253480e-01
0.000000000000000000e+00 6.800000000000000488e-02 6.817328150018092670e-01
0.000000000000000000e+00 7.199999999999999456e-02 6.684446700274249142e-01
0.000000000000000000e+00 7.599999999999999811e-02 6.556476594903271060e-01
0.000000000000000000e+00 8.000000000000000167e-02 6.433190060449134329e-01
0.000000000000000000e+00 8.400000000000000522e-02 6.314367777697408313e-01
0.000000000000000000e+00 8.799999999999999489e-02 6.199799879420287985e-01
0.000000000000000000e+00 9.199999999999999845e-02 6.089286652691845436e-01
0.000000000000000000e+00 9.600000000000000200e-02 5.982639007955387056e-01
0.000000000000000000e+00 1.000000000000000056e-01 5.879678733760983489e-01
0.000000000000000000e+00 1.039999999999999952e-01 5.780238517262382691e-01
0.000000000000000000e+00 1.079999999999999988e-01 5.684161691974489727e-01
0.000000000000000000e+00 1.120000000000000023e-01 5.591301690081196263e-01
0.000000000000000000e+00 1.160000000000000059e-01 5.501521222231743335e-01
0.000000000000000000e+00 1.199999999999999956e-01 5.414691257517353362e-01
0.000000000000000000e+00 1.239999999999999991e-01 5.330689902119143397e-01
0.000000000000000000e+00 1.280000000000000027e-01 5.249401267428681628e-01
0.000000000000000000e+00 1.320000000000000062e-01 5.170714388630087699e-01
0.000000000000000000e+00 1.360000000000000098e-01 5.094522221737493028e-01
0.000000000000000000e+00 1.400000000000000133e-01 5.020720724197177409e-01
0.000000000000000000e+00 1.439999999999999891e-01 4.949208014836330993e-01
0.000000000000000000e+00 1.479999999999999927e-01 4.879883609821050183e-01
0.000000000000000000e+00 1.519999999999999962e-01 4.812647737027345718e-01
0.000000000000000000e+00 1.559999999999999998e-01 4.747400737707756502e-01
0.000000000000000000e+00 1.600000000000000033e-01 4.684042569633400377e-01
0.000000000000000000e+00 1.640000000000000069e-01 4.622472429785246528e-01
0.000000000000000000e+00 1.680000000000000104e-01 4.562588517566704693e-01
0.000000000000000000e+00 1.719999999999999862e-01 4.504287961493523285e-01
0.000000000000000000e+00 1.759999999999999898e-01 4.447466932740382628e-01
0.000000000000000000e+00 1.799999999999999933e-01 4.392020966662384396e-01
0.000000000000000000e+00 1.839999999999999969e-01 4.337845507531027933e-01
0.000000000000000000e+00 1.880000000000000004e-01 4.284836682135633734e-01
0.000000000000000000e+00 1.920000000000000040e-01 4.232892295565538476e-01
0.000000000000000000e+00 1.960000000000000075e-01 4.181913029132720561e-01
0.000000000000000000e+00 2.000000000000000111e-01 4.131803807899498970e-01
0.000000000000000000e+00 2.039999999999999869e-01 4.082475295128521475e-01
0.000000000000000000e+00 2.079999999999999905e-01 4.033845463949663479e-01
