% Model:              burgers2d.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 22:13
% Dimension:          2
% Nodes:              12657
% Expressions:        22
% Description:        因变量 u, 因变量 v
% Length unit:        m
% X                       Y                        u (1) @ t=0              v (1) @ t=0              u (1) @ t=0.1            v (1) @ t=0.1            u (1) @ t=0.2            v (1) @ t=0.2            u (1) @ t=0.3            v (1) @ t=0.3            u (1) @ t=0.4            v (1) @ t=0.4            u (1) @ t=0.5            v (1) @ t=0.5            u (1) @ t=0.6            v (1) @ t=0.6            u (1) @ t=0.7            v (1) @ t=0.7            u (1) @ t=0.8            v (1) @ t=0.8            u (1) @ t=0.9            v (1) @ t=0.9            u (1) @ t=1              v (1) @ t=1
0                         0.03999999999999997      -0.6834208369456544      0.5696754310831256       -1.0029549657278451      0.734859774086194        0.0895055975604539       1.5800966820018438       -0.9663885566029645      1.444929719893998        0.14120115836106426      1.781609322172421        -0.5061344570167322      2.0958299150799684       -0.4125091862534244      2.0463339790104786       -0.3252414838119181      1.7657657227508115       -0.36068829333732944     1.7442489708982738       -0.34098492692711063     1.5653067801781744       -0.3223007762444843      1.4161122828498958
0                         0                        -0.19880643927645947     -0.07979626098006343     -0.43411049153977044     0.014375930161737636     0.04283482038544851      1.4458194316756057       -0.9071748602713441      1.317902067542324        0.04586104050432785      1.6576213861082338       -0.5228641671789923      2.071305506224385        -0.5086778195600579      2.0237570589860705       -0.18561627764933777     1.718702031212582        -0.3485275983936386      1.6933314831472521       -0.3455025494145801      1.5247367773090403       -0.30721262804929345     2.0792764313879517
0.026005257485765133      0.027255748072050813     -0.8109163389945673      0.7229424711439579       -1.2767253901663822      0.8111637310422599       0.09090840300627347      1.5028316543097557       -0.7743136392266453      1.3697504120389299       0.08932124838460272      1.712743262648797        -0.6176197445607452      2.254083041894078        -0.38907453743705833     2.0410277685758915       -0.2640418757003732      1.75470543321967         -0.328432800849529       1.7278284120943599       -0.3162722049764713      1.552269521730513        -0.2806115229123674      1.4091525201145767
0.04000000000004045       0                        -0.6287967587838516      0.409095531516062        -0.9387141055175197      0.7739743314788724       0.10815802371029452      1.5646943647941114       -0.8304752336902584      1.3227683749425354       0.10445541287381928      1.6513505664586787       -0.4609025912939128      2.060186449301965        -0.395667587566231       2.0156766414161225       -0.13919332926416333     1.7442470138913497       -0.3150126306660598      1.6960088442222532       -0.3054086634216967      1.5244605706852912       -0.2708664710130673      2.1059007545575703
0                         0.07999999999999995      -0.9288537837963325      1.2468302920881933       -1.4912093516830691      1.2355706407629456       0.28547302161283905      1.8747917963381973       -0.7123451391429184      1.4847118065979175       -0.7569631298082135      1.1966182088684638       -0.13586981965944664     1.7455082940891453       -0.5182895798102556      2.071681966396653        -0.34089144482185213     1.8202923170104828       -0.3685957418273844      1.7912026808342238       -0.33985157418234024     1.6069152914420155       -0.31856052481204006     1.456930756443847
0.029491326678837193      0.0606604483963486       -1.0729676051889248      1.378607149569948        -1.499576941362524       1.3159125482866674       0.09551382277353448      1.6845442124412402       -0.9177795724421726      1.500970301116397        0.14390938343694223      1.8107556529179207       -0.6103792537463856      2.3358783981363795       -0.4097035903181095      2.079239284585499        -0.2953962825333916      1.7973871002878712       -0.3376724255518391      1.7688200914089236       -0.3095037222653479      1.585943129261693        -0.2895342427515708      1.4398623174655103
0.08000000000004004       0                        -1.154633942633481       1.0051131431198232       -0.9089685935966697      1.2581715562889477       -0.7000058582299112      1.7025314515746155       -0.7460937854806525      1.3193400372958777       0.1898995415986149       1.660922612002797        -0.381502918762789       2.067861493944051        -0.3063611906209494      2.0165347344925637       -0.18006400864762206     1.794639372535199        -0.2743793495792567      1.6964440794762152       -0.264274287077752       1.52379864430517         -0.21212618275922948     2.108213324964079
0.060534960749948005      0.03561829196390548      -1.214602350130658       1.390020004948324        -1.3882456041064135      1.2902266663076103       0.2331571916092263       1.6223494020533504       -0.8032722559363543      1.4215859671089013       0.13448238396509116      1.6972422469276245       -0.3734563089184143      2.0860647866104194       -0.3349389572162825      2.066622651438213        -0.22940191345380542     1.767857934332266        -0.29033302388835075     1.7366410397576568       -0.2805800352248385      1.560222818783585        -0.26096870668616173     1.403704588037689
0                         0.11999999999999991      -0.9083340496973831      1.6724889259289017       -1.6347643098156848      1.5481580055080568       0.41230730781308456      1.9714809870341314       0.09290874590394034      1.3692181593594384       -0.7884749682531197      1.3094773156771327       0.04589691499212748      1.628401639059884        -0.5465414466229233      2.0539745204426896       -0.35968111388416196     1.88479816852816         -0.14070077133835518     1.7660979603534248       -0.3296062887720815      1.6458141973417815       -0.3157132496254469      1.4941676803448916
0.031091388369400154      0.099516899587939        -1.0191572065901917      1.8456948019992903       -1.6377782055233923      1.6058671408183531       0.07980297282963515      1.7151159295724032       -0.8578180214843923      1.5970898242292486       -0.7385347223509467      1.2439972688137775       0.11159211122135405      1.537374514606561        -0.46766193693057995     2.0114572045990493       -0.29745334905876386     1.8539008615895833       -0.29621374757667635     1.8008327557758361       -0.3019377816822819      1.6246918115650713       -0.2883438345464126      1.474974617065316
0.12000000000003963       0                        -1.5348660047532416      1.5507964358591206       -0.8894311469069129      1.3806275190636705       -0.5299693888150697      1.7310755926002868       -0.6360441572973483      1.3113196796904205       0.3208779766380978       1.704491048969867        -0.35735092254202194     2.114092464786833        -0.2309787980374274      2.0241092017162696       -0.16568593335930348     1.7614728833419588       -0.23060591855031612     1.6955977096011197       -0.22393971919663322     1.5234906858473254       -0.16694761306109443     2.0883609261256115
0.10222441464731345       0.03224638364789975      -1.4279000453564181      1.8279681558196454       -1.243566153035929       1.5645385489209185       -0.4716375562432839      1.8730598820598523       -0.6337080610063701      1.3891732627451727       0.3444866684568091       1.7985258902761594       -0.3332005668825802      2.1037616803118877       -0.2666734201359691      2.070433365766673        -0.18294646055895028     1.7682201037044407       -0.2457287569045156      1.73254977088742         -0.23886182200146636     1.5564274365277333       -0.20627075419613683     1.4170494391759496
0                         0.15999999999999986      -0.6745126869568915      1.7449158144763048       -1.6315826294490448      1.7758188020152337       -1.1414391856466026      1.4002917704334934       -0.011180036719951937    1.5029005455209241       -0.6864849581973957      1.35917163006335         0.07736508305243478      1.6850372937925906       -0.5501263343796585      2.102622971913996        -0.35760844258320135     1.941572310726622        -0.11253506866462885     1.731400867720532        -0.3300633701847082      1.6873493040546645       -0.3119617603924309      1.5308278022040571
